TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target,Cluster
371.47,980,0,25,1,24.0,3,58.0,1.0,1187.0400000000004,46,2,2
430.35,339,1,5,2,36.0,0,205.0,1.0,354.89999999999964,267,1,1
230.32,880,1,19,1,35.0,1,56.0,1.0,791.46,131,2,2
121.70999999999998,1649,1,6,0,52.0,2,140.0,1.0,5878.89,299,2,2
98.87,25,1,11,2,20.0,3,179.0,1.0,533.1999999999998,35,1,1
117.55000000000001,903,1,14,0,24.0,3,35.0,1.0,897.9400000000005,289,2,2
244.64,357,1,40,1,30.0,0,103.0,1.0,9159.56,30,1,1
321.93,2300,1,26,0,45.0,1,12.0,1.0,4392.73,88,0,0
1092.73,152,1,8,1,58.0,2,11.0,1.0,1390.98,87,1,1
283.23,2485,1,12,2,40.0,1,98.0,1.0,2008.77,75,0,0
346.65,2475,1,42,2,30.0,1,60.0,1.0,6356.96,35,0,0
381.62,173,1,19,2,64.0,2,164.0,1.0,6009.12,360,1,1
388.65,349,1,28,0,76.0,2,43.000000000000014,1.0,7896.85,112,1,1
29.220000000000027,1235,1,35,0,24.0,3,151.0,1.0,1649.4300000000003,160,2,2
46.75,1389,1,7,1,67.0,2,150.0,1.0,2840.43,177,2,2
348.64,1057,1,38,2,57.0,2,128.0,1.0,3274.96,298,2,2
319.17,78,1,40,2,73.0,2,81.0,1.0,6501.56,146,1,1
73.94999999999999,2063,1,18,0,26.0,3,76.0,1.0,363.9200000000001,59,0,0
389.63,311,1,23,2,27.0,1,99.0,1.0,9748.48,152,1,1
217.61,533,1,6,0,19.0,3,45.0,1.0,1404.5299999999997,225,1,1
199.84000000000003,94,1,9,0,21.0,3,150.0,1.0,706.4400000000005,171,1,1
56.349999999999994,255,1,5,0,44.0,0,75.0,1.0,5095.73,73,1,1
248.95,1102,0,37,1,65.0,2,29.000000000000014,1.0,3059.79,189,2,2
142.58,1110,1,35,0,33.0,1,145.0,1.0,7844.23,23,2,2
1020.7300000000001,2485,1,13,0,28.0,3,87.0,1.0,1119.6099999999992,308,0,0
84.34,1043,1,22,2,58.0,2,248.0,3.0,5313.97,188,2,2
1607.5500000000002,1663,1,31,0,31.0,1,156.0,1.0,6227.99,70,2,2
333.78,2269,1,36,0,60.0,2,98.0,1.0,6810.94,87,0,0
332.59,1279,1,35,2,55.0,2,143.0,1.0,1457.0699999999997,162,2,2
236.81,2017,1,28,1,22.0,3,15.0,1.0,813.6800000000003,55,0,0
417.8,1161,0,30,1,27.0,3,130.0,1.0,1518.8199999999997,174,2,2
319.27,1430,1,35,0,50.0,0,150.0,1.0,10269.78,354,2,2
384.1,2485,1,11,1,42.0,1,172.0,1.0,672.79,318,0,0
820.62,445,0,14,1,61.0,0,158.0,1.0,6024.8,65,1,1
474.77,2424,0,16,2,56.0,1,50.0,1.0,2158.59,133,0,0
542.72,1643,0,16,1,43.0,0,92.0,1.0,6011.8,150,2,2
79.80000000000001,2417,1,13,0,73.0,2,76.0,1.0,6372.58,25,0,0
46.24000000000001,492,1,36,1,57.0,1,52.0,1.0,2569.56,61,1,1
327.8,2206,1,37,0,61.0,0,54.0,1.0,10585.48,175,0,0
445.79,1238,1,19,0,52.0,0,161.0,1.0,717.9899999999998,341,2,2
55.889999999999986,1517,1,14,2,72.0,2,150.0,1.0,3689.65,309,2,2
158.41,257,1,34,1,28.0,3,16.0,1.0,1512.1599999999999,220,1,1
101.19,2263,0,10,2,64.0,0,75.0,1.0,14389.45,201,0,0
827.14,120,1,12,1,36.0,1,265.0,4.0,9800.21,111,1,1
61.97,940,1,31,0,74.0,2,95.0,1.0,7014.69,263,2,2
27.20999999999998,1089,1,38,0,79.0,2,102.0,1.0,3520.61,26,2,2
173.74,1674,1,15,2,80.0,2,64.0,1.0,4913.42,328,0,0
176.11,1461,1,38,1,38.0,1,105.0,1.0,9155.35,247,2,2
88.4,2113,1,13,2,46.0,1,174.0,1.0,2567.53,198,0,0
567.92,1126,1,8,2,53.0,2,13.999999999999986,1.0,3779.47,348,2,2
138.11,2350,0,31,2,68.0,2,104.0,1.0,4177.65,41,0,0
456.93,1803,0,41,1,28.0,1,193.0,1.0,7284.76,186,0,0
101.42000000000002,762,1,1,2,66.0,2,146.0,1.0,6530.59,358,1,1
300.61,789,1,12,2,44.0,0,51.0,1.0,7895.54,332,1,1
265.94,1008,1,4,2,54.0,1,132.0,1.0,6781.3,14,2,2
345.54,159,1,36,2,29.0,1,50.0,1.0,2091.78,285,1,1
411.52,75,1,20,0,41.0,0,88.0,1.0,11108.39,170,1,1
111.21000000000001,1543,1,32,1,35.0,0,111.0,1.0,9088.36,348,2,2
316.37,1592,1,7,0,53.0,1,86.0,1.0,4671.69,97,2,2
260.63,2406,1,13,1,37.0,1,142.0,1.0,7534.73,146,0,0
92.36000000000001,579,1,9,0,29.0,1,144.0,1.0,6353.14,92,1,1
262.06,1678,1,28,1,63.0,0,118.0,1.0,13587.52,240,0,0
64.5,1521,1,10,0,74.0,2,230.0,1.0,1351.2399999999998,128,2,2
253.55,77,1,17,0,28.0,1,85.0,5.0,2797.26,169,1,1
175.94,1009,1,16,0,57.0,2,89.0,1.0,3728.04,48,2,2
199.47,1485,1,11,2,57.0,0,142.0,1.0,6067.44,59,2,2
51.06999999999999,155,1,9,1,63.0,2,133.0,1.0,4292.16,348,1,1
435.86,2467,1,17,0,56.0,2,134.0,1.0,3801.82,175,0,0
74.73000000000002,189,0,17,1,64.0,2,162.0,1.0,6353.22,123,1,1
182.79,2009,0,21,2,23.0,3,13.999999999999986,1.0,1251.85,31,0,0
628.36,135,1,2,2,44.0,0,108.0,1.0,11869.71,69,1,1
268.39,356,1,35,2,29.0,0,177.0,1.0,9409.43,321,1,1
362.27,2485,1,17,0,80.0,2,47.0,1.0,6003.59,72,0,0
560.15,1498,0,22,2,50.0,1,92.0,1.0,817.8299999999999,267,2,2
351.99,1068,1,6,0,80.0,2,45.0,2.0,3663.64,299,2,2
132.36000000000004,503,1,7,1,28.0,3,160.0,1.0,319.64999999999964,222,1,1
24.769999999999982,2053,0,26,2,40.0,1,17.0,1.0,478.22999999999956,57,0,0
668.67,2092,1,11,2,44.0,0,143.0,4.0,13446.81,6,0,0
80.23999999999998,908,0,27,1,53.0,0,58.0,1.0,8012.81,349,2,2
8.649999999999977,2167,1,23,0,68.0,2,198.0,1.0,4201.22,311,0,0
178.91,521,1,29,0,18.0,3,19.0,1.0,8870.89,43,1,1
115.22,2332,1,37,1,27.0,1,108.0,1.0,906.1999999999998,164,0,0
161.63,2427,1,38,2,46.0,0,276.0,1.0,9286.37,118,0,0
542.75,2324,0,26,1,70.0,2,63.0,1.0,2224.08,124,0,0
317.47,790,0,34,2,67.0,0,16.0,1.0,14639.28,95,1,1
280.99,345,1,15,1,45.0,1,29.000000000000014,1.0,9733.59,61,1,1
24.189999999999998,251,1,36,0,29.0,1,27.999999999999986,1.0,2756.2,63,1,1
586.85,1503,1,23,0,36.0,0,86.0,1.0,6655.15,354,2,2
372.41,1124,1,36,0,55.0,2,143.0,1.0,3233.87,11,2,2
383.69,2048,1,7,2,54.0,1,285.0,1.0,8371.11,220,0,0
247.17,936,0,6,1,65.0,2,149.0,1.0,2611.64,80,2,2
48.78000000000003,1472,0,18,1,18.0,3,136.0,1.0,552.0599999999995,228,2,2
4.149999999999977,1967,0,29,1,60.0,2,119.0,1.0,6017.36,205,0,0
60.99000000000001,1398,1,28,1,34.0,1,58.0,1.0,7281.46,88,2,2
408.19,2373,1,23,1,26.0,1,241.0,1.0,6847.47,126,0,0
524.6,660,1,12,1,58.0,0,76.0,1.0,13017.7,203,1,1
108.96000000000001,1891,1,25,0,26.0,3,247.0,1.0,7597.66,17,0,0
70.03000000000003,2389,1,26,1,63.0,2,49.0,1.0,7330.31,92,0,0
124.84,1775,1,21,2,52.0,2,79.0,1.0,6711.78,304,0,0
324.04,1225,1,41,0,54.0,2,30.0,1.0,2248.06,104,2,2
39.69,749,1,2,2,70.0,2,163.0,1.0,3524.68,81,1,1
157.7,2276,0,29,1,58.0,4,46.0,1.0,8332.58,276,0,0
81.26999999999998,2089,0,39,2,22.0,3,68.0,1.0,1814.48,263,0,0
193.82,730,1,18,1,37.0,1,176.0,1.0,3886.77,345,1,1
16.730000000000018,2268,1,43,2,79.0,2,165.0,1.0,7591.13,101,0,0
474.05,1465,1,38,0,57.0,2,214.0,1.0,1484.31,262,2,2
39.20999999999998,846,1,24,0,66.0,0,245.0,4.0,9385.57,328,2,2
637.75,1328,1,9,1,79.0,2,152.0,1.0,4202.92,148,2,2
153.59,812,0,32,1,66.0,2,174.0,1.0,4813.12,200,1,1
186.6,2007,1,40,1,18.0,3,139.0,1.0,9716.68,253,0,0
644.08,833,1,1,2,24.0,3,55.0,1.0,1980.62,55,1,1
226.66,2455,1,43,1,41.0,0,168.0,1.0,10216.25,82,0,0
305.0,1906,1,31,0,22.0,3,222.0,1.0,944.8299999999999,27,0,0
233.1,105,0,26,1,42.0,0,37.0,1.0,7469.2,315,1,1
793.13,849,1,22,2,68.0,0,76.0,1.0,13389.16,202,2,2
224.19,1767,1,15,0,52.0,0,93.0,1.0,8475.47,71,0,0
214.83,551,0,40,0,23.0,3,63.0,1.0,991.6900000000005,321,1,1
163.46,1673,0,3,1,63.0,2,111.0,1.0,6953.8,308,0,0
194.99,2273,1,17,1,34.0,1,91.0,1.0,1370.0299999999997,87,0,0
23.399999999999977,254,1,12,0,46.0,0,175.0,4.0,14851.28,51,1,1
227.5,502,1,34,2,34.0,0,277.0,1.0,11505.35,311,1,1
259.9,1142,1,28,2,26.0,3,100.0,1.0,914.2799999999997,66,2,2
59.50999999999999,642,0,9,2,36.0,0,55.0,1.0,9955.88,354,1,1
1074.95,1002,1,17,1,20.0,3,91.0,1.0,530.8599999999997,215,2,2
112.94,2215,0,35,2,73.0,2,31.0,1.0,3807.84,56,0,0
11.810000000000002,387,1,31,0,21.0,3,131.0,1.0,320.25,90,1,1
329.14,2135,1,34,1,55.0,0,13.999999999999986,1.0,12033.92,157,0,0
154.24,2071,1,23,0,61.0,2,82.0,1.0,6109.55,130,0,0
233.44,136,1,6,2,20.0,3,297.0,1.0,1691.88,91,1,1
141.8,2146,2,6,0,18.0,3,116.0,1.0,1697.67,131,0,0
209.03000000000003,1880,1,11,1,55.0,1,126.0,1.0,8359.5,360,0,0
1137.63,300,1,3,0,26.0,3,144.0,1.0,1629.12,100,1,1
261.14,883,1,35,3,42.0,1,162.0,1.0,6100.08,150,2,2
98.70999999999998,1739,1,13,0,32.0,0,117.0,1.0,10095.23,79,0,0
87.38,449,1,1,1,21.0,3,252.0,1.0,1504.9899999999998,202,1,1
83.38999999999999,1720,1,29,1,32.0,0,158.0,1.0,13182.11,356,0,0
267.55,1079,1,5,2,46.0,1,40.0,1.0,4330.04,339,2,2
870.05,1613,1,12,0,29.0,0,39.0,1.0,905.25,278,2,2
164.51,1023,1,21,1,78.0,2,110.0,1.0,3553.69,47,2,2
758.12,1215,1,37,0,69.0,2,90.0,1.0,6164.65,290,2,2
103.75999999999999,600,1,18,2,28.0,1,188.0,1.0,9626.14,307,1,1
583.92,1395,1,18,2,55.0,1,139.0,1.0,6364.14,9,2,2
204.06,4,1,42,2,77.0,2,159.0,1.0,4351.83,59,1,1
53.51000000000002,2016,1,27,2,56.0,2,165.0,1.0,5773.5,294,0,0
1108.46,1611,1,20,1,30.0,1,262.0,1.0,9257.04,13,2,2
52.94999999999999,1439,0,5,2,68.0,4,13.999999999999986,1.0,6335.58,89,2,2
120.17000000000002,1445,1,32,0,49.0,0,105.0,1.0,5403.79,326,2,2
220.8,1659,1,16,2,31.0,1,27.999999999999986,1.0,8135.31,217,2,2
119.00999999999999,507,1,30,0,45.0,0,87.0,1.0,9798.26,174,1,1
183.32,847,1,33,0,21.0,3,74.0,1.0,137.42000000000007,188,2,2
858.88,1546,1,17,2,60.0,1,227.0,1.0,7015.46,347,2,2
11.45999999999998,281,0,37,2,41.0,1,128.0,1.0,2356.71,173,1,1
61.37000000000003,231,1,8,1,75.0,2,164.0,1.0,4294.44,271,1,1
103.07999999999998,399,0,25,1,49.0,1,150.0,1.0,9251.38,19,1,1
1.2099999999999795,1533,1,1,1,55.0,2,196.0,1.0,7542.74,310,2,2
425.18,1847,0,7,2,26.0,1,172.0,1.0,9880.71,136,0,0
60.96000000000001,1986,1,7,0,52.0,2,238.0,1.0,6189.24,215,0,0
64.21000000000001,56,1,29,0,51.0,0,37.0,1.0,12540.18,181,1,1
523.02,911,1,17,2,53.0,2,83.0,1.0,4586.11,15,2,2
50.25999999999999,2105,1,19,1,65.0,2,164.0,1.0,1519.38,263,0,0
110.07999999999998,2181,1,11,1,19.0,3,95.0,1.0,1447.2600000000002,116,0,0
54.47,2130,0,30,1,23.0,3,34.0,1.0,1131.4200000000005,291,0,0
79.75999999999999,625,1,18,2,68.0,0,115.0,1.0,10278.75,111,1,1
16.79000000000002,2078,0,11,2,30.0,0,146.0,1.0,535.1499999999996,277,0,0
1531.31,1995,1,36,2,18.0,3,62.0,4.0,859.8599999999997,17,0,0
68.62,1193,1,29,1,29.0,0,157.0,1.0,13891.47,275,2,2
643.38,2080,0,11,2,18.0,3,105.0,1.0,1046.7399999999998,337,0,0
328.34,1898,0,36,2,42.0,1,31.0,1.0,2840.45,157,0,0
72.68,1324,1,39,2,69.0,2,44.0,1.0,6216.77,237,2,2
354.76,892,1,11,1,51.0,0,279.0,1.0,10141.92,76,2,2
793.88,358,0,20,0,22.0,3,252.0,1.0,1404.06,50,1,1
29.220000000000027,410,1,11,0,27.0,1,69.0,1.0,7795.79,245,1,1
653.97,1853,1,24,3,37.0,1,100.0,1.0,3886.65,333,0,0
366.43,185,0,32,2,21.0,3,92.0,1.0,1560.4499999999998,195,1,1
120.86000000000001,2153,1,7,2,33.0,0,162.0,4.0,13566.58,324,0,0
233.74,277,1,4,2,72.0,2,142.0,1.0,4749.54,4,1,1
471.84,1826,1,33,0,18.0,3,138.0,1.0,1044.33,142,0,0
213.4,1488,0,13,1,73.0,2,100.0,1.0,2012.2399999999998,184,2,2
254.21,922,1,31,0,48.0,1,46.0,1.0,2487.2,266,2,2
577.73,2109,1,38,0,37.0,0,63.0,1.0,14977.99,14,0,0
170.26,1792,1,6,0,27.0,3,265.0,1.0,1969.48,69,0,0
337.73,945,1,35,2,78.0,2,107.0,4.0,7001.2,65,2,2
330.61,1229,0,26,1,64.0,2,113.0,1.0,2525.25,251,2,2
132.33,2110,0,31,0,35.0,1,47.0,1.0,7457.94,137,0,0
74.04000000000002,373,1,22,2,18.0,3,66.0,1.0,1690.23,305,1,1
197.18,841,1,40,2,28.0,1,135.0,1.0,3114.92,219,2,2
21.149999999999977,2163,1,8,1,70.0,2,180.0,1.0,3466.74,203,0,0
590.01,230,1,38,2,29.0,0,140.0,3.0,9791.74,83,1,1
697.82,2221,1,27,2,44.0,1,153.0,1.0,6824.0,48,0,0
302.76,2150,1,34,0,38.0,1,88.0,3.0,8583.39,284,0,0
148.00000000000003,147,1,40,1,20.0,3,35.0,1.0,1488.65,16,1,1
22.25999999999999,198,1,35,1,19.0,3,56.0,1.0,5583.88,150,1,1
0.8600000000000136,290,1,7,0,25.0,3,139.0,1.0,1357.2200000000003,358,1,1
757.1,151,1,1,1,65.0,0,203.0,1.0,10553.23,282,1,1
38.81,777,0,41,2,25.0,3,145.0,1.0,1619.6,348,1,1
76.50999999999999,618,0,23,2,49.0,1,120.0,4.0,9475.4,88,1,1
32.45999999999998,491,1,5,2,31.0,0,10.0,1.0,8656.18,190,1,1
1022.75,131,0,38,1,62.0,0,158.0,1.0,207.73999999999978,263,1,1
20.639999999999986,728,1,5,1,22.0,3,59.0,1.0,949.3800000000001,174,1,1
662.11,210,1,1,1,23.0,3,219.0,1.0,1996.38,71,1,1
288.77,2122,1,20,3,55.0,1,110.0,1.0,8836.51,201,0,0
35.05000000000001,1815,1,4,1,30.0,0,105.0,1.0,14330.47,54,0,0
214.73,2114,0,20,0,46.0,0,26.0,1.0,5368.42,76,0,0
25.379999999999995,1981,1,21,1,57.0,1,66.0,1.0,8616.05,317,0,0
617.66,183,1,22,0,41.0,1,40.0,1.0,5906.58,234,1,1
446.39,2358,1,15,0,63.0,2,77.0,1.0,7863.6,79,0,0
377.92,364,1,33,1,33.0,1,204.0,1.0,2254.71,30,1,1
11.04000000000002,292,1,31,2,30.0,1,43.000000000000014,1.0,6983.04,256,1,1
275.46,1341,1,13,0,36.0,0,67.0,1.0,9697.75,349,2,2
179.76,1267,1,30,2,78.0,2,81.0,1.0,5909.52,180,2,2
32.34000000000003,1138,1,18,1,44.0,0,45.0,1.0,7847.62,185,2,2
273.92,1221,1,32,1,79.0,2,109.0,1.0,4543.56,324,2,2
375.45,2308,1,13,1,19.0,3,32.0,1.0,1307.23,128,0,0
388.98,1532,1,14,0,23.0,3,155.0,1.0,1819.9099999999999,129,2,2
492.84,428,1,16,0,25.0,3,38.0,1.0,577.6700000000001,180,1,1
148.84999999999997,2256,1,23,0,57.0,0,25.0,1.0,7802.36,141,0,0
391.66,1258,1,43,1,50.0,1,103.0,1.0,2406.31,21,2,2
185.99,746,0,14,1,41.0,1,53.0,1.0,402.4499999999998,201,1,1
322.48,495,1,17,0,27.0,3,57.0,1.0,1238.4300000000003,301,1,1
20.269999999999982,2291,1,24,1,18.0,3,22.0,1.0,796.3500000000004,195,0,0
280.61,2230,1,23,0,47.0,1,129.0,3.0,7888.76,263,0,0
199.02,968,1,15,0,61.0,2,269.0,1.0,4658.89,58,2,2
104.23000000000002,1949,0,21,2,63.0,2,108.0,1.0,5009.29,202,0,0
353.59,1477,0,27,1,52.0,2,109.0,5.0,1822.3400000000001,269,2,2
55.860000000000014,150,1,39,2,39.0,1,68.0,1.0,5346.46,36,1,1
10.769999999999982,473,2,16,0,31.0,0,178.0,1.0,10704.95,261,1,1
95.55000000000001,663,1,21,1,33.0,1,51.0,1.0,2434.74,230,1,1
477.07000000000005,2228,1,8,2,27.0,1,278.0,1.0,6568.07,71,0,0
9.100000000000023,433,0,43,2,52.0,2,63.0,1.0,2791.45,213,1,1
21.410000000000025,2289,1,21,2,57.0,0,99.0,1.0,658.9099999999999,137,0,0
278.28,1830,1,17,1,28.0,3,26.0,1.0,1346.88,74,0,0
388.1,1539,0,20,2,73.0,2,40.0,1.0,3022.12,69,2,2
215.39,1134,1,11,0,27.0,3,216.0,1.0,1582.5500000000002,289,2,2
194.37,768,1,25,0,66.0,0,161.0,1.0,14395.88,185,1,1
37.69999999999999,1189,1,24,0,20.0,3,109.0,1.0,1741.1,344,2,2
19.589999999999975,1108,1,5,1,64.0,2,122.0,1.0,1061.69,248,2,2
81.34999999999997,154,1,15,2,41.0,1,103.0,1.0,7192.45,41,1,1
314.54,1823,0,41,1,58.0,1,228.0,1.0,9923.45,278,0,0
466.64,1634,1,19,0,58.0,0,11.0,1.0,10915.11,177,2,2
397.01,1437,1,20,0,22.0,3,100.0,1.0,719.5200000000004,360,2,2
472.48,402,1,27,1,55.0,1,87.0,1.0,7128.82,216,1,1
67.15,2182,1,16,2,59.0,0,13.999999999999986,1.0,9028.49,269,0,0
102.67000000000002,853,1,0,1,79.0,2,119.0,1.0,4656.94,9,2,2
460.09,458,0,14,2,35.0,0,146.0,3.0,6990.64,130,1,1
453.49,3,1,39,1,66.0,0,147.0,1.0,6366.43,153,1,1
267.17,1559,1,39,0,26.0,3,170.0,1.0,1382.62,91,2,2
111.25999999999999,1523,1,4,0,66.0,0,43.000000000000014,1.0,14350.11,84,2,2
121.17000000000002,2437,1,31,0,68.0,0,158.0,1.0,12990.77,229,0,0
213.28,2446,1,23,1,51.0,2,94.0,1.0,4835.91,303,0,0
187.88,1460,1,26,0,60.0,1,180.0,1.0,2154.58,272,2,2
471.88,2040,0,38,2,34.0,0,141.0,1.0,14833.34,37,0,0
83.79000000000002,1901,1,26,0,57.0,1,47.0,1.0,5061.3,162,0,0
212.14,1494,1,2,1,72.0,2,105.0,1.0,7225.06,143,2,2
99.16,420,1,37,2,79.0,2,202.0,1.0,2607.58,244,1,1
839.33,795,0,21,1,60.0,0,86.0,1.0,11538.97,178,1,1
29.910000000000025,1382,0,30,2,76.0,2,43.000000000000014,3.0,2834.84,136,2,2
4.240000000000009,708,1,36,2,38.0,1,38.0,1.0,7822.73,91,1,1
50.28999999999999,1724,0,33,2,58.0,0,64.0,1.0,7604.9,53,0,0
135.85,1406,1,14,2,57.0,2,269.0,1.0,1480.3900000000003,113,2,2
368.53,621,1,33,1,68.0,0,34.0,1.0,13696.31,33,1,1
17.94999999999999,1016,0,34,1,64.0,0,135.0,1.0,12344.9,193,2,2
127.80000000000001,431,0,41,1,31.0,1,47.0,1.0,8630.99,39,1,1
16.730000000000018,366,1,15,2,45.0,1,48.0,1.0,2202.62,193,1,1
317.12,2335,1,13,1,44.0,0,80.0,1.0,14409.74,105,0,0
476.63,1346,1,5,0,79.0,2,115.0,1.0,4894.25,166,2,2
156.58,1721,1,32,1,24.0,3,160.0,1.0,8981.61,196,0,0
55.120000000000005,1727,0,15,2,34.0,1,261.0,1.0,3791.99,295,0,0
15.740000000000009,47,1,10,1,27.0,3,38.0,1.0,690.1599999999999,219,1,1
353.68,2075,1,19,3,70.0,2,145.0,1.0,6777.12,132,0,0
297.15,1908,1,31,2,76.0,2,178.0,1.0,5449.37,224,0,0
647.85,2292,1,29,1,36.0,0,121.0,1.0,13779.97,191,0,0
75.04000000000002,1367,1,12,0,49.0,1,178.0,1.0,9648.6,65,2,2
273.92,838,1,41,2,28.0,3,35.0,1.0,1029.1500000000005,203,2,2
215.8,895,0,17,1,51.0,2,66.0,1.0,3656.62,128,2,2
963.77,1266,1,21,0,41.0,1,248.0,1.0,6710.51,229,2,2
420.6,704,1,21,1,26.0,3,55.0,1.0,1778.75,187,1,1
688.36,1197,0,22,1,23.0,3,22.0,1.0,5191.13,281,2,2
285.18,471,0,34,1,55.0,0,150.0,1.0,14847.97,195,1,1
213.55,605,1,4,0,63.0,0,15.0,1.0,5238.37,43,1,1
463.11,1804,0,19,1,51.0,0,159.0,1.0,10238.82,55,0,0
150.03,1247,1,8,0,73.0,4,176.0,1.0,7491.42,306,2,2
309.56,1019,1,5,2,58.0,0,147.0,1.0,972.04,174,2,2
377.08,310,0,23,1,26.0,3,71.0,1.0,6430.86,250,1,1
77.25,2419,1,41,1,68.0,0,157.0,1.0,14077.97,87,0,0
146.92,1670,1,32,0,64.0,2,272.0,1.0,3990.6,78,2,2
126.6,957,1,35,1,22.0,3,146.0,1.0,961.6499999999996,132,2,2
101.34,447,1,4,0,24.0,3,46.0,1.0,703.2600000000002,232,1,1
184.97,1164,1,10,1,58.0,0,268.0,1.0,1156.67,282,2,2
451.15,398,1,7,0,46.0,1,175.0,1.0,1356.4700000000003,261,1,1
516.47,2409,0,5,0,25.0,3,94.0,1.0,1305.06,208,0,0
880.04,2041,1,34,0,25.0,3,29.000000000000014,1.0,261.97000000000025,74,0,0
66.69,2050,0,35,1,25.0,3,140.0,1.0,1210.3300000000004,53,0,0
95.75,1272,1,20,1,31.0,1,169.0,1.0,337.6199999999999,69,2,2
98.03,2390,1,12,1,54.0,1,165.0,1.0,6323.45,133,0,0
617.66,313,1,4,0,42.0,1,128.0,1.0,7155.95,100,1,1
888.57,1081,1,35,2,62.0,2,102.0,1.0,7896.14,273,2,2
107.48000000000002,2297,1,29,1,22.0,3,129.0,1.0,591.2299999999996,108,0,0
36.56999999999999,1429,1,29,0,62.0,2,69.0,1.0,2583.07,39,2,2
575.62,1076,1,28,2,43.0,0,129.0,1.0,234.40999999999985,309,2,2
84.88999999999999,930,1,38,0,37.0,1,70.0,1.0,4735.61,352,2,2
180.65,2296,1,5,1,22.0,3,38.0,5.0,816.0100000000002,207,0,0
7.759999999999991,584,0,19,2,52.0,2,84.0,1.0,7393.11,351,1,1
109.30000000000004,1402,1,13,1,56.0,0,27.0,1.0,13510.11,6,2,2
230.08,781,1,2,2,79.0,2,124.0,1.0,4466.1,323,1,1
361.92,330,1,11,0,54.0,2,111.0,1.0,7474.31,240,1,1
71.29000000000002,212,1,6,0,68.0,2,55.0,2.0,7225.63,87,1,1
122.44999999999999,100,1,27,1,46.0,0,98.0,1.0,7255.49,91,1,1
642.53,1487,1,23,0,65.0,0,128.0,1.0,11417.91,346,2,2
62.860000000000014,826,1,15,1,25.0,3,31.0,1.0,1040.4300000000007,250,1,1
175.21,2412,0,23,0,69.0,0,69.0,1.0,6039.04,134,0,0
168.0,1556,0,40,1,32.0,1,11.0,1.0,3498.58,356,2,2
11.45999999999998,1872,1,6,2,67.0,2,73.0,1.0,6628.75,56,0,0
382.07,1021,0,29,1,62.0,0,147.0,1.0,10156.09,114,2,2
13.480000000000018,1760,1,19,2,18.0,3,20.0,3.0,521.8800000000001,237,0,0
65.32,2059,1,23,0,28.0,3,54.0,1.0,9165.02,285,0,0
83.07,40,1,24,1,27.0,1,291.0,4.0,6704.76,258,1,1
730.1,1351,0,6,1,77.0,2,93.0,1.0,6384.05,25,2,2
85.31,2336,1,18,0,62.0,2,27.0,1.0,6095.65,110,0,0
726.6100000000001,2062,1,31,0,18.0,3,277.0,1.0,1008.7600000000002,231,0,0
130.4,627,1,33,1,45.0,1,63.0,1.0,4381.24,198,1,1
68.1,0,1,25,0,20.0,3,47.0,1.0,1382.8000000000002,232,1,1
65.25999999999999,2333,1,34,1,26.0,3,72.0,1.0,7380.63,270,0,0
191.62,1373,1,17,1,63.0,0,51.0,1.0,1981.67,41,2,2
212.88,912,1,14,2,39.0,0,122.0,1.0,7036.72,312,2,2
88.38,112,1,41,0,30.0,1,138.0,1.0,3707.82,111,1,1
48.77000000000001,1097,2,2,2,42.0,1,51.0,1.0,2040.1599999999999,118,2,2
390.09,1873,1,12,2,26.0,1,49.0,1.0,2617.23,231,0,0
48.28999999999999,1798,1,36,2,37.0,1,242.0,1.0,8883.4,93,0,0
333.83,1390,1,14,0,63.0,2,135.0,1.0,1660.6599999999999,283,2,2
1074.29,36,1,32,1,67.0,2,79.0,1.0,2011.6,289,1,1
100.26999999999998,1257,1,24,2,79.0,2,51.0,1.0,4309.9,254,2,2
44.53999999999999,1920,1,35,0,31.0,1,164.0,1.0,362.39999999999964,96,0,0
1156.18,1766,0,31,3,52.0,0,40.0,1.0,836.6900000000005,313,0,0
82.17000000000002,2387,1,13,1,28.0,3,21.0,1.0,1913.06,194,0,0
1045.4500000000003,2029,1,3,2,19.0,3,150.0,1.0,563.46,335,0,0
447.4200000000001,2378,1,5,2,32.0,1,65.0,1.0,6133.22,112,0,0
590.26,1109,0,2,1,25.0,3,48.0,1.0,1068.2799999999997,139,2,2
192.73,1929,1,25,1,71.0,2,157.0,1.0,2037.75,315,0,0
146.01,758,1,37,2,26.0,3,269.0,1.0,221.78999999999996,210,1,1
136.05,143,1,1,2,24.0,3,63.0,3.0,1127.54,336,1,1
11.569999999999993,2400,0,27,1,56.0,2,64.0,1.0,2061.61,272,0,0
7.819999999999993,69,1,4,0,36.0,1,273.0,1.0,2240.49,192,1,1
79.43,1342,1,9,0,74.0,2,72.0,1.0,6579.37,74,2,2
386.97,201,1,33,1,58.0,2,137.0,1.0,1876.35,1,1,1
51.22,1191,1,14,1,23.0,3,82.0,1.0,1664.5900000000001,224,2,2
256.05,1031,1,26,0,54.0,2,35.0,1.0,6910.18,322,2,2
7.7900000000000205,1107,1,20,1,34.0,0,298.0,1.0,1319.85,172,2,2
233.71,1844,1,21,1,63.0,0,11.0,1.0,6095.5,145,0,0
176.37,99,1,4,1,55.0,2,126.0,1.0,2420.86,46,1,1
